file_name,text,token_size,embed
mind.pdf,"as youthink, so you also become. when the agni-tattva flows, think intently of apas-tattva.apas-tattva will begin to flow soon. rapture during meditation, you get rapture or ecstasy it is of five kinds viz., the lesser thrill, momentary rapture, flooding rapture, transporting rapture and all-pervading rapture the lesserthrill is only able to raise the hairs of the body (like the goose skin) the momentary rapture is likethe productions of lightning, moment by moment like waves breaking on the seashore, theflooding rapture descends rapidly on the body and breaks transporting rapture is strong and liftsthe body up to the extent of launching it into the air when the all-pervading rapture arises, thewhole body is completely surcharged, blown like a full-bladder. crossing the body-consciousness aspirants are eager to get spiritual experiences soon as soon as they get them, they are afraid they are awfully alarmed when they go above the body-consciousness they entertain apassing wonder whether they will come back again or not",245,
mind.pdf,"why should they be afraid at all? it doesnot matter much whether they return to body-consciousness or not all our attempts are mainlydirected towards getting over this body-consciousness we are used to certain limitations whenthese limitations suddenly drop away, we feel that there is no definite base left to stand upon that isthe reason why we are afraid when we go above the body-consciousness that is a novelexperience courage is needed bravery is an indispensable requisite sruti says,  nayam-atma balahinena labhyah this atman can hardly be attained by weak (timid) persons. all sorts of forces have to be encountered on the way a dacoit or an anarchist can easily realise god, becausehe is fearless a push in the right direction is only necessary for him how jagai and madhai, roguesof the first water, became very good saints! they pelted stones at nityananda, the disciple of lordgouranga nityananda won them by pure divine love dacoit ratnakara became sage valmiki. visions of spirits sometimes, bad spirits will trouble you they may have ugly, fierce faces with long teeth.",254,
mind.pdf,"drive them with your strong will give the word of command: get out. they will go away theyare vampires they are elementals they will not do any harm to the sadhakas your courage willbe tested here if you are timid, you cannot march further draw power and courage from the atmanwithin, the inexhaustible source (avyaya) you will come across very good spirits also they willhelp you a lot in your onward march. 163mindits mysteries and controlthere is a kind of vision one occasionally gets during meditation you may behold a dazzling light with abrupt motion you may behold a head of marvellous form, of the colour of aflame, red as fire and very awful to look at it has three wings of marvellous length and breadth,white as a dazzling cloud at times they would beat terribly and again would be still the head neverutters a word, but remains altogether still now and again, there is beating with its extended wings. during meditation, some of the visions that you see are your own materialised thoughts, while some others are real, objective visions. break veil after veil if you get experiences of the glimpses of self during intense meditation, if you see a blazing",249,
mind.pdf,"light during meditation and if you get spiritual visions of angels, archangels, rishis, munis,devatas and any other extraordinary spiritual experiences, do not fall back in terror do not mistakethem for phantoms do not give up the sadhana plod on persevere diligently break veil after veil. if there is any error in sadhana (meditation), at once consult the senior sannyasins or realised souls and remove the mistake if your general health is sound, if you are cheerful, happyand strong, physically and mentally, if the mind is peaceful and unruffled, if you get ananda inmeditation and if your will is growing strong, pure and irresistible, think that you are improving inmeditation and everything is going all right. march on boldly do not look back cross the intense void and darkness pierce the layer of moha melt the subtle ahankara now svarupa will shine by itself you will experience the turiya(arudha state). obstacles to meditation obstacles to meditation are really from within environments are from within; you create your own environments try to be happy in whatever situation you are placed do not complain.bear sufferings you can conquer nature",250,
mind.pdf,"maya is tuchha (nothing) or alpa (small or non-entity)for a brahma-jnani. the obstacles to meditation are only from within sleepiness, passions, confused state of the mind, manorajya (building castles in the air) are the chief obstacles that stand in the way of fixingthe mind on god or brahman the five hindrances to meditation, viz., sense-desire, ill-will,sloth-torpor, flurry-worry and perplexity should be removed for, when these are not removed,meditation cannot arise the mind that lusts after many things through sense-desire is notconcentrated on one object; or being overcome by sense-desire, it does not enter upon the progressof meditation in order to put away the sensuous element the mind that is harassed by ill-willconcerning an object does not proceed at once the mind that is overcome by sloth and torpor isunwieldy obsessed by worry and flurry, it does not repose, but flirts about struck by perplexity, itdoes not go on the path that leads to the attainment of meditation and samadhi obstacles tomeditation are thus really from within",256,
mind.pdf,"they are not from without train the mind properly. 164experiences and obstacles in meditationlaya (sleep), vikshepa (tossing of mind from one object to another), kashaya (memory of sensual pleasures) and hidden vasanas and rasasvada (the happiness derived from savikalpasamadhi) are four stumbling blocks in meditation. tandri and manorajya when the mind has been withdrawn from objects through vairagya and uparati, do not allow it to go into sleep or manorajya (fancies and wild imagination) when you constantlycontemplate on the meaning of the mahavakya aham brahmasmi ortat tvam asi through the process of mahavakyanusandhana, all the vishayas (seeing, hearing, touching, tasting andsmelling) will stop but, owing to the force of samskaras, manorajya (building castles in the air)will continue mind builds castles in the air this is termed manoratha in sanskrit this is a seriousobstacle to meditation it should be stopped by vichara",251,
mind.pdf,"sometimes, during the course ofmeditation, the mind suddenly slips into its old grooves for sleeping people think that they aremeditating, while they are actually sleeping a mixture of drowsiness (tandri) and manorajya(building castles in the air, reverie) is mistaken by aspirants for deep meditation and samadhi themind appears to be established in concentration and free from vikshepa (distraction) this is amistake alasya and stabdhata (stupefaction arising from fear or wonder, mental restlessness andmental depression) are other disturbing factors in meditation. closely watch the mind make it ekagra (one-pointed) and allow it to rest on the svarupa brahman) be thoughtful, careful and vigilant stand up for ten minutes and dash cold water on theface and head, if drowsiness comes in remove the two serious obstacles of tandri and manorajyaby vichara, pranayama and light, sattvic diet tandri and alasya are removed by pranayama,sirshasana, sarvangasana and mayurasana and light, sattvic diet",249,
mind.pdf,"find out the disturbing causesand remove them avoid the company of those whom your mind dislikes do not argue do notcontradict do not try to convince persons who are unreasonable and undeveloped talk little.observe mouna live alone in this way, you can avoid all sorts of excitements have constantsatsanga study elevating books such as the yogavasishtha, the upanishads, etc havebrahma-bhavana repeat om with meaning and feeling all depressing thoughts will melt away. if you are alert and if by protracted efforts and incessant, vigilant svarupa-chintana (meditation on brahman), you get over the obstacles of sleep, manorajya, etc., the steadybrahmakara vritti and brahma-jnana will dawn in no time ajnana will vanish you will beestablished in sahaja paramananda state all sanchita (accumulated) karmas will be burnt up in thefire of wisdom. dreams in meditation various sorts of fantastic dreams trouble some aspirants very much sometimes, there is a mixture of meditation and dreams",239,
mind.pdf,"the presence of dreams denotes that you are not yetwell-established in deep meditation, that you have not removed vikshepa (tossing of the mind) andthat you have not done constant, intense sadhana as the phenomenon of dreams is very peculiarand inexplicable, it is very difficult to control dreams unless you wipe out all the samskaras in thekarana sarira (causal body) and control all thoughts as you grow in purity, viveka andconcentration, dreams will decrease. 165mindits mysteries and controldepression very often, depression comes in meditation in neophytes owing to previous samskaras, influence of astral entities, evil spirits, bad company, cloudy days, bad stomach owing toindigestion and loaded bowels in constipation it must be removed quickly by cheerful thoughts, abrisk walk, singing, laughing, prayer, pranayama, etc. vikshepa scents, soft beds, novel-reading, dramas, theatres, cinemas, vulgar music, dancing, flowers, company of women, rajasic dietall these excite passions and cause disturbance of the mind",244,
mind.pdf,"toomuch salt, too much chillies, too much sweets cause intense thirst and disturb meditation too muchtalking, too much walking and too much mixing disturb the mind in meditation. impulses disturb meditation all obscure subconscious impulses should be controlled by the intellect and will sex-impulse and ambition are two real disturbing factors in meditation theycarry on guerilla warfare they attack the sadhakas again and again they appear to be thinned outfor some time they get revived often they should be extirpated by great efforts, vichara, viveka(power of discrimination between atman and anatman, self and non-self) and sivoham-bhavana. it is the sound that sets the mind in motion it is the sound that makes the mind to think. sound disturbs the mind a great deal in meditation a sound with meaning disturbs more than asound without meaning a continuous sound as the silent murmur of a river is not so disturbing asan abrupt, sudden, sharp, broken sound the mind does not feel a sound when it is used to it youfeel only when the clock stops. tushnimbhuta avastha",237,
mind.pdf,"tushnimbhuta avastha is a quiet state of the mind wherein there is neither attraction nor repulsion for objects for a short time it occurs in the jagrat state it is a neutral state of the mind it isan obstacle to meditation it should be avoided it is mistaken by ignorant sadhakas for samadhi. kashaya kashaya means colouring raga, dvesha and moha are the kashaya or colouring of the mind kashaya is the subtle influence in the mind produced by enjoyment and left there to fructifyin time to come and distract the mind from samadhi this is a serious obstacle to meditation it doesnot allow the sadhaka to enter into samadhi-nishtha it induces the subtle memory of pleasuresenjoyed it is hidden vasana from the samskara, vasana originates samskara is the cause andvasana is the effect it is a kind of mala (impurity of mind) constant vichara coupled withbrahma-bhavana is the only potent remedy to eradicate this dire malady kashaya. 166experiences and obstacles in meditationsattvic vrittis",249,
mind.pdf,"during meditation, when your mind is more sattvic, you will be inspired the mind will be composing fine poems and solving some problems of life stamp out these sattvic vrittis also thisis all dissipation of mental energy soar higher and higher to atman only. savikalpa samadhi even the happiness of savikalpa samadhi is an obstacle, because it prevents you from entering into the nirvikalpa state it produces false tushti (contentment) and you stop your furthersadhana. the mind should be freed from all these obstacles then only will you enter into pure advaita nirvikalpa state vichara and brahma-bhavana are the only helps to attain this higheststate. meditation and work he who meditates is not able to work he who works is not able to meditate this is not balance this is not equanimity",188,
mind.pdf,"the two principles, meditation and action, must be well-balanced.you must be able, if you are ready to follow the divine injunction, to take up whatever work you aregiveneven a stupendous workand leave it the next day, with the same quietness with which youtook it up and without feeling that the responsibility is yours you must be able to work hard in theworld with tremendous force and, when the work is over, you must be able to shut yourself up in acave as an absolute recluse for a long time with great peace of mind that is balance, that is realstrength then only you have gone beyond the qualities (gunatita) he, o pandava, who hateth notradiance (sattva) nor outgoing energy (work), nor even sloth and slumber (moha) when present,nor longeth after them when absenthe is said to have crossed over the qualities (gita, xiv-22). when you advance in the spiritual practice, it will be very difficult for you to do meditation and office work at the same time, because the mind will undergo double strain",243,
mind.pdf,"those who practisemeditation will find that they are more sensitive than the people who do not meditate and, becauseof that, the strain on the physical body is enormous the mind works in different grooves andchannels with different samskaras during meditation it finds it very difficult to adjust to differentkinds of uncongenial activities as soon as it comes down from the meditation, it gropes indarkness it gets bewildered and puzzled the prana (energy) which moves inward in differentgrooves and channels and which is subtle during the meditation has to move in new, differentchannels during worldly activities it becomes very gross during work it has to work in differentgrooves and channels when you again sit for meditation in the evening, you will have to strugglehard to wipe out the newly acquired samskaras you have gathered during the course of the day andget calm and one-pointedness of mind this struggle sometimes brings in headache. it behoves, therefore, that advanced grihastha yogic students (householders) will have to stop all the worldly activities when they advance in meditation, if they desire to progress further.they themselves will be forced to give up all work, if they are really sincere",250,
mind.pdf,"work is a hindrance inmeditation for advanced students that is the reason why lord krishna says in the gita, for a sage 167mindits mysteries and controlwho is seeking yoga, action is called the means; for the same sage who is enthroned in yoga (state of yogarudha), serenity (sama) is called the means. then, work and meditation becomeincompatible like acid and alkali or fire and water or light and darkness. reasons for failures in meditation some practise meditation for a period of 15 years and yet they have not made any real progress at all why? this is due to lack of earnestness, vairagya, keen longing for liberation andintense, constant sadhana there is always a complaint amongst the aspirants, i am meditating forthe last 12 years i have not made any improvement i have no realisation. why is it so? what is thereason? they have not plunged themselves in deep meditation into the innermost recesses of theirhearts they have not properly assimilated and saturated the mind with the thoughts of god theyhave not done regular, systematic sadhana they have not disciplined the indriyas perfectly",256,
mind.pdf,"theyhave not collected all the outgoing rays of the mind they have not made the self-determination, iwill realise this very second. they have not given the full 100% of the mind or 16 annas of themindtheir full mindto god they have not kept an increasing flow of divine consciousnesslike the flow of oil (tailadharavat). you will have to note very carefully whether you remain stationary in the spiritual path even after many years of spiritual practice or whether you are progressing sometimes, you may godownwards also, if you are not very vigilant and careful, if your vairagya wanes and if you are slackin meditation reaction may set in. just as the man who foolishly run after two rabbits will not catch hold of any one of them, so also a meditator who runs after two conflicting thoughts will not get success in any one of the twothoughts if he has divine thoughts for ten minutes and then worldly conflicting thoughts for thenext ten minutes, he will not succeed in anything, in getting at the divine consciousness you mustrun after one rabbit only with vigour, strength and one-pointedness you are sure to catch it youmust have only divine thoughts at all times",256,
mind.pdf,"then you are sure to realise god soon. you must not be too hasty in longing for the fruits at once, when you take to meditation. haste makes waste a young lady perambulated an asvattha tree ( filicus religiosa ) 108 times for getting an offspring and immediately touched her abdomen to see whether there was a child or not.it is simply foolishness she will have to wait for some months even so, if those who read worksdealing with atma-jnana and who do take delight therein will not be hasty in longing for the fruitsat once, but will meditate regularly and gradually upon them, then the mind will, by degrees, beripened and, in the end, the endless atman will be reached; and they will get atmasakshatkara(self-realisation). you will have to exert in the beginning to get an equilibrium of mind later on, you will have a habitual balanced state of mind so is the case with meditation after some years of practice,meditation becomes habitual. 168experiences and obstacles in meditationconditions for self-realisation just as you saturate water with salt or sugar, you will have to saturate the mind with thoughts",252,
mind.pdf,"of god and brahman, with divine glory, divine presence with sublime soul-awakening spiritualthoughts then only you will always be established in the divine consciousness before saturatingthe mind with thoughts of brahman, you will have to assimilate the divine ideas first assimilationfirst and then saturation then comes realisation, at once, without a moments delay remember thetriplet always: assimilationsaturationrealisation. free yourself from the base thoughts of the mind, the various useless sankalpas (imaginations) just as you render the turbid water pure by the addition of clearing nut ( strychnos potatorum ), so also you will have to make the turbid mind, filled with vasanas and false sankalpas, pure by brahma-chintana (thinking and reflecting on the absolute) if the mind constantly dwellson sensual objects, the conception of the reality of the universe will surely increase if the mindceaselessly thinks of atman (absolute), the world appears like a dream mark the word ceaseless.this is important then only there will be true illumination then only there will be dawn ofspiritual knowledge",251,
mind.pdf,"the jnana-surya (the sun of knowledge) will rise in the firmament ofchidakasa (knowledge-space). you will find very often these terms in the gita: ananyachetah matchittah nityayuktah manmanah ekagramanah sarvabhavah. these terms connote that you will have to give your full mind, entire 100% mind to god then only you will have self-realisation.even if one ray of mind runs outside, it is impossible to attain god-consciousness. it is the actions of the mind that are truly termed karmas true liberation results from the disenthralment of the mind those who have freed themselves from the fluctuation of their mindscome into possession of the supreme nishtha (meditation) should the mind be purged of all itsimpurities, then it will become very calm and all the worldly delusion, with its births and deaths,will be soon destroyed. mind exists on account of i. i exists on account of mind",251,
mind.pdf,"i is only an idea in the mind. mind and i are identical if i vanishes, mind will also vanish; and if mind vanishes, i willvanish destroy the mind through tattva-jnana destroy the i through aham brahmasmibhavana, through constant and intense nididhyasana when mind vanishes or thoughts cease,nama-rupa will cease to exist and the goal is reached. 169mindits mysteries and controlchapter 34 samadhi characteristics of samadhi when the mind is completely absorbed in one object of meditation, it is termed samadhi. the mind identifies itself with the object of meditation in samadhi, there is neither dhyana nordhyata (neither meditation nor meditator) the meditator and meditated, the thinker and thethought, the worshipper and the worshipped become one or identical the triputi (triad) vanishes.the mind loses its own consciousness and becomes identical with the object of meditation",239,
mind.pdf,"themeditator has dissolved his personality in the sea of god, drowned and forgotten there till hebecomes simply the instrument of god when his mouth opens, it speaks gods words withouteffort or forethought through direct intuition and, when he raises his hand, god flows again throughthat to work a miracle. in samadhi, there is neither seeing nor hearing there is neither physical nor mental consciousness there is only spiritual consciousness there is only existence (sat) that is yourreal svarupa when the water dries up in a pool, the reflection of the sun in the water also vanishes.when the mind melts in brahman, when the mind-lake dries up, the reflected chaitanya(chidabhasa) also vanishes the jivatman (personality) goes away there remains existence alone. turiya is the spiritual condition where there is no play of mind, where the mind is dissolved in brahman it is the fourth dimension, where there is infinite brahmic bliss it is not a conditionof inertia, forgetfulness or annihilation it is a state of absolute consciousness which baffles allattempts at description it is the final goal of all it is mukti",254,
mind.pdf,"it is moksha. generally, when you have what you call dreamless sleep, it is one of two things; either you do not remember what you dreamt of or you fell into absolute unconsciousness which is almostdeatha taste of death but, there is the possibility of a sleep in which you enter into an absolutesilence, immortality and peace in all parts of your being and your consciousness merges intosatchidananda you can hardly call it sleep, for there is perfect awareness. in that condition, youcan remain for a few minutes or hours or days; but, these few minutes give you more rest andrefreshment than hours of ordinary sleep you cannot have it by chance it requires a long training. samadhi is not a stone-like inert state as many people imagine a life in the spirit (atman or divine) is not annihilation when the self is bound down to its empirical accidents, its activities arenot fully exercised and, when the limitations of the empirical existence are transcended, theuniversal life is intensified and you have enrichment of self you will have a rich inner life youwill have an expanded cosmic life and supra-cosmic life, too. the different kinds of samadhi",255,
mind.pdf,"a raja yogi gets nirodha-samadhi through chitta-vritti-nirodha (by restraining the mental modifications) a bhakta gets bhava-samadhi through prema of the lord a vedanti gets 170experiences and obstacles in meditationbheda-samadhi through mithyatva-buddhi and concentration on the idea of the asti-bhati-priya (the anvaya method). it is only the raja yogi who attempts the annihilation of the vrittis, the nirodha samadhi (yogaschittavrittinirodhah patanjali yoga sutras, i-2) a vedanti has always atma-bhava, brahma-bhava whenever he comes across objects so he does not try to annihilate the vrittis thereis no pratyahara for him there is no bahirmukha vritti for him he rejects nama-rupa and takesasti-bhati-priya (bheda-samadhi)",247,
mind.pdf,"a bhakta sees narayana or krishna in all objects he also doesnot check the vrittis he, like the vedanti, changes his mental attitude it is the mind that creates allthe differences and separateness the world is all ananda, only if you change your angle of vision,your mental attitude you will find heaven on earth. you can bring down to normal objective consciousness a raja yogi or bhakti yogi or jnana yogi by mere shaking of the body or blowing a conch chudalai brought down her husbandsikhidhvaja from samadhi by shaking his body lord hari brought prahlada down from hissamadhi by blowing his conch. samadhi through hatha yoga a hatha yogi draws all his prana from the different parts of his body and takes it to the sahasrara chakra (thousand-petalled lotus) at the top of the head then he enters into samadhi(superconscious state) therefore it is very difficult to bring him down to objective consciousnessby merely shaking his body hatha yogis have remained buried underneath the earth in samadhi foryears together",247,
mind.pdf,"they plug the posterior nostrils through khechari mudra (a king of hatha yogickriya) with their long tongues. prana and apana that move in the chest and anus respectively are united by the yogic processes of jalandhara, mula and uddiyana bandhas and the united prana-apana is driven into thesushumna nadi of the spinal canal the pranas, when thus driven, draw up the mind also along thesushumna nadi which is otherwise known as brahma nadi during the ascent in the sushumnanadi, the three granthis or knots, viz., brahma-granthi at muladhara-chakra, vishnu-granthi atmanipura-chakra and rudra-granthi at ajna-chakra should be cut asunder by strenuous efforts.these knots prevent the ascent of kundalini bhastrika pranayama breaks down these knots whenkula-kundalini sakti that lies dormant in the muladhara-chakra in the form of a coiled serpentwith 3",243,
mind.pdf,"/b31/b32curves or turns, with the face downwards is awakened by spiritual sadhana, it ascends upwards towards sahasrara chakra or the thousand-petalled lotus in the crown of the head andtakes along with it the mind and prana also when the mind is in the sushumna, the yogi is shut outfrom the objective, physical consciousness of the world he is practically dead to the world, seesvarious visions and moves in the mental, ethereal space (chidakasa) samadhi starts. samadhi through raja yoga deep meditation leads to samadhi or oneness with god if you can fix the mind for ten seconds steadily on a particular object or murti, it is dharana (concentration) ten such dharanasbecome dhyana (meditation) ten such dhyanas form a samadhi the mind is filled with atman orgod mind loses its own consciousness and becomes identified with the object of meditation 171mindits mysteries and control(tatchitta, tanmaya, tadakara) just as a toy made of salt melts in water, even so, the mind melts in",250,
mind.pdf,"brahman in nirvikalpa samadhi a sudden stroke of mystic illumination puts an end to all theempirical existence altogether and the very idea or remembrance of such a thing as this world or thenarrow individuality of the spirit in this world absolutely leaves the self. in trained yogis, you cannot say where pratyahara (abstraction) ends and dharana (concentration) begins; where dharana ends and dhyana (meditation) begins; where dhyana endsand samadhi (superconscious state) begins the moment they sit on the asana, all the processesoccur simultaneously with electric or lightning speed and they enter samadhi at their consciouswill in the neophytes, pratyahara first takes place then dharana begins then dhyana slowlycommences before samadhi manifests, their minds, getting impatient and tired, drop down.constant and intense sadhana, with light but nutritious food, will bring about sanguine success ingetting samadhi. yogic samadhi and vedantic samadhi there is a difference between the nirvikalpa state of a yogi and the nirvikalpa state of a",254,
mind.pdf,"vedantin the former concerns the mind the latter concerns the pure atman or brahman only inyogic samadhi, dhyeya remains dhyeya means the object of meditation in vedantic samadhi,kevala asti (existence alone) remains. savikalpa samadhi and nirvikalpa samadhi the ground floor represents the life of passion in the sense-universe the first storey corresponds to savikalpa samadhi the second storey is tantamount to nirvikalpa samadhi thethird storey represents the sahajavastha or a jivanmukta the moving of a bullock cart can becompared to savikalpa samadhi it stops this is nirvikalpa samadhi the bulls are detached thisis sahajavastha when the yogi has reached the last perfect stage of meditation and samadhi, thefire whereof burns surely all the residue of his actions, he at once gets liberation (jivanmukti) inthis very life.",229,
mind.pdf,"in savikalpa samadhi, there is triputi or the triad dhyata (the meditator), dhyana (meditation) and dhyeya (object of meditation) in nirvikalpa samadhi, this triputi vanishes(triputirahita) nirvikalpa means free from all sorts of modifications and imaginations. the mindcompletely melts in brahman the happiness or bliss that you get in savikalpa samadhi is termedrasasvada this is also an obstacle (pratibandha or vighna) for further spiritual progress it makesyou stop here it cannot liberate you you must further march onwards to attain the highestnirvikalpa state wherein lies your whole freedom. advantages of bhakti yoga sadhana the practices of hatha yoga and raja yoga are not suited to the majority of men in this age, while they have always an irresistible charm for such practices because of their apparentconcreteness and promise of speedy rewards a vast majority of persons have no good physique androbust constitution they are weaklings in this age, children beget children there are babymothers",250,
mind.pdf,"devotion or bhakti yoga is, therefore, easy and safe any man can repeat the name of 172samadhigod anyone can sing his praise without a mother, you cannot have a son even so, without ananya bhakti (one-pointed or single-minded devotion), you cannot have jnana when bhakti isfully ripe, brahma-jnana dawns of itself, without much effort on the part of the sadhaka. any mantra is very powerful it purifies the mind it induces vairagya it causes antarmukha vritti every mantra has a rishi who gave it; a devata as its informing power; the bijaor seed, a significant word which gives it a special power; a sakti or energy of the form of themantra, i.e., the vibration-forms set up by its sounds; the kilaka or the pillar, that which supportsand strengthens the mantra kilaka is a sort of plug which conceals the mantra-chaitanya byconstant and prolonged repetition of the mantra with bhava (feeling or right mental attitude) andconcentration, the mantra-chaitanya is awakened",249,
mind.pdf,"then the sadhaka gets mantra-siddhi there isa spiritual current in all mantras a mantra takes the devotees soul first to one centre and then toanother and so on, till access is gained to the goal or final region dhruva had darshana of lord hariby repeating the dvadasakshara (consisting of twelve letters) mantra om namo bhagavate vasudevaya given by rishi narada prahlada had darshana of mahavishnu by repeating the narayana mantra valmiki realised god by repeating mara-mara (which becomesrama-rama during the course of repetition) tukaram of maharashtra became one with lordkrishna by chanting always vittala-vittala, the name of the reputed image of sri krishna atpandharpur. contemplationfillingidentification mark the three processes that take place in the mind during meditation these are: contemplation ,filling ,identification this is another triplet remember these three word-images repeat them mentally while doing sadhana",252,
mind.pdf,"it will help you a lot really. contemplate on atman fill the mind with atman then the mind becomes identified with brahman in accordance with what is known as the bhramarakitanyaya (analogy of wasp andcaterpillar) as you think, so you become think you are brahman; brahman you will become. when the mind is withdrawn from the objects and deep reflection sets in, the objective consciousness is shut up; savitarka samadhi commences ratiocination, analysis and synthesis ( a priori anda posteriori ways of reasoning), investigation and abstract reasoning take place this is samadhi with reasoning evil thoughts cannot enter now the mind is sattvic. deep study of philosophical works with chitta suddhi is itself a form of samadhi the mind here is free from worldly thoughts. when your meditation becomes deep, you generally operate through the subtle karana sarira only the karana-sarira consciousness becomes your normal consciousness yogis have anormal karana-sarira consciousness",221,
mind.pdf,"bhaktas like lord gouranga, tukaram, tulasidas identifiedthemselves with their karana sarira and had a normal karana-sarira consciousness a bhakta ofkarana-sarira consciousness is an occupant of brahma loka even when living in the fleshytabernacle he is one with brahman or hiranyagarbha he has divine aisvarya; yet he has a thinethereal body he keeps up his individuality a whirlpool is one with the whole mass of the water it 173mindits mysteries and controlhas a separate existence also similar is the case with the bhakta who has a life with his karana-sarira in isvara. how to attain samadhi through vedanta purify the mind by japa, pranayama, satsanga, svadhyaya, dana, yajna, tapas and selfless service then fix it on god destroy sankalpa-vikalpa of the mind unite the currents of the mindwith the spiritual current",230,
mind.pdf,"abandon the idea or notion of i, he, thou, ghata (pot), pata (cloth),i.e., nana-bhava, dvaita-bhava have brahma-bhavana instead then samadhi or superconsciousstate will supervene automatically. there are four ways of destroying the ego or ahankara, viz., two advaitic methods (positive and negative), one bhaktas method of ungrudging, unreserved, absolute self-surrender(atmanivedana) and the fourth, complete self-sacrifice of nishkama karma yogis. the negative vedantic method is denial: i am not the body, i am not the mind.  brahma satyam jaganmithya jivo brahmaiva na-aparah :brahman alone is real the world is unreal jiva is identical with brahman. world includes the body meditate on this idea aham will vanish thepositive method is that everything is self only:  sarvam khalvidam brahma all is brahman.",256,
mind.pdf,"there is nothing but brahman. intelligent moderation in sadhana indispensable for samadhi should you hold communion with brahman, devoid of mental fancies and modifications, then the great bondage of the mind will cease, all doubts will vanish and all karmas will perish: bhidyate hridayagranthih chhidyante sarvasamsayah kshiyante chasya karmani tasmin drishte paravare the stupid bee, knowing that flowers are blossoming in a certain tree and setting out with a terrific speed, passes it; and, in turning back, reaches it when the juice is finished another stupidbee, setting out with a low speed reaches it when the juice is finished a clever bee, on the otherhand, setting out with just the necessary speed, easily reaches the bunch of flowers, takes the juiceto its hearts content and, turning it into honey, enjoys its taste. similarly, among the students of surgery who are practising surgical work on a lotus-leaf placed in a vessel of water, one stupid student, letting fall the knife with speed, either cuts thelotus-leaf into two or sinks it in the water",255,
mind.pdf,"another stupid one, out of fear of cutting or sinking, darenot touch it with the knife the clever one, on the other hand, makes the stroke with the knife withuniform force, finishes his course and earns money by doing similar work when occasion arises. to take another instance: on an announcement from the king, he who brings a cobweb four fathoms long gets 4,000 coins, a stupid man draws the cobweb in haste and cuts it here andthere another stupid man, through fear of cutting it, dare not even touch it with his fingers the 174samadhiclever man, on the other hand, rolls it from one end on a stick with mild force, brings it and gets the reward. to take a fourth instance, a stupid sailor, who goes full sail when the wind is strong, causes the boat to rush off her course another stupid man, who lowers the sails when the wind is low,makes the boat remain in the same place the clever one, on the other hand, goes full sail when thewind is low and half sail when the wind is strong and reaches his destination in safety. again, when the teacher announces to his pupils, he who fills the tube without spilling the",253,
mind.pdf,"oil gets the reward, a stupid student, greedy of gain, filling with haste, spills the oil another stupidone, through fear of spilling oil, dare not attempt the task a clever one, on the other hand, fills thetube with calm and steady force and gets the reward. even so, when the sign appears, an aspirant makes strong efforts, saying: i will quickly attain samadhi; but, his mind, through excessive strain, becomes distracted and he is not able toattain ecstasy or samadhi another person, seeing fault in excessive strenuousness, gives up theeffort, saying: what is the use of samadhi to me now? his mind, through over-slackness ofenergy, becomes idle and he too is not able to attain samadhi but, he who releases with anintelligent, calm, uniform force the mind that is slack ever so little from slackness and the distractedmind from distraction, drives it towards the goal or lakshya (i.e., brahman) and attains nirvikalpasamadhi (advaita-nishtha) become like such a one. be silent know thyself know that",256,
mind.pdf,"melt the mind in that truth is quite pure and simple. chapter 35 manonasa mind, through ignorance and indiscrimination, considers its false personality to be true and thinks it is the doer of all karmas and thus becomes egoistic it imagines that it is in bondage itidentifies itself with the jivatman; it becomes jivatman itself and takes the responsibility upon itselffor doing good or bad karmas and enjoying or suffering from their fruits hence is mind the doer ofkarmas (actions) and responsibility for the karmas, therefore, rests with it. mind is the stealer of atman it is a thief mind drags the jivatman into vishayas (sensual enjoyments) jivatman is the abhasa of chaitanya or reflected intelligence in mind mind andjivatman always live together they cannot be separated slay the mind, the stealer of atman,through vichara, manana and nididhyasana (constant and profound meditation) on brahman. mind has the potency of creating or undoing the whole world in the twinkling of an eye.",246,
mind.pdf,"therefore, slay this mind, the slayer of atman, whether through the destruction of vasanas (latentsubtle desires) or the control of prana or brahma-vichara and mahavakya-chintana the bestmeans of disposing of this great danger of maya involving all in pains is the destruction of mind. 175mindits mysteries and controlwith the destruction of the mind, all the three periods of time vanish into nothing with the destruction of mind, atman begins to dawn. the extinction of vasanas (vasana-kshaya), manonasa (annihilation of the mind) and tattva-jnana (understanding of the reality), when practised together for a long time are regarded asfruitful they should be practised at a time so long as these three are not equally practised againand again, the supreme seat (parama pada) cannot be attained even after a lapse of hundreds ofyears through the practice of these three for a long time, the firm knots of the heart are cut withoutdoubt, like the breaking of the threads in a lotus-stalk rent in twain. the meaning of manonasa",247,
mind.pdf,"destruction of the mind does not mean annihilation of the self the vedantins divide the mind into the higher and the lower, of which the lower one leading to desires is asked to bedestroyed. destruction of desires, annihilation of ahankara, destruction of sankalpaall mean control of mind or annihilation of mind (manonasa or amanaskata) destruction of egoism, raga-dvesha(attraction and repulsion for objects) and all vasanas alone is manonasa manonasa comes throughthe destruction of the vasanas manonasa does not mean that you should take a sword and cut themind to pieces. manonasa means the death of the present form of the mind (i.e., the instinctive mind of emotions and passions), the form which perceives differences where none exists, which identifiesthe self with the body its death really means its transformation into and, therefore, the birth ofcosmic consciousness. vast majority of persons live in annamaya kosha only their thoughts are directed towards eating, cleansing the body and putting on neat dress that is all even the so-called educated personslive in annamaya kosha only",249,
